Restaurant ID,Country Code,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Country
18198179,1,109,4427,751,77.1299154,28.6522777,61,450.0,4,0,0,0,1.0,3.2,9,7
7400,1,109,4428,751,77.1374915,28.6546474,604,800.0,4,0,1,0,2.0,2.6,67,7
309289,1,109,4429,751,77.1366651,28.650206,962,400.0,4,0,0,0,1.0,3.3,17,7
18365872,1,109,4430,751,77.1422056,28.6553478,386,600.0,4,0,0,0,2.0,2.8,4,7
9050,1,109,4431,751,77.1384066,28.655369,344,1200.0,4,1,1,0,3.0,3.2,74,7
18366011,1,109,4432,751,77.1317062,28.6494447,1188,600.0,4,0,0,0,2.0,3.0,5,7
305720,1,109,4433,751,77.1407866,28.6570621,388,50.0,4,0,0,0,1.0,2.8,8,7
4036,1,109,4434,751,77.142172,28.6506233,378,800.0,4,1,0,0,2.0,3.2,50,7
5658,1,109,4435,751,77.13043333,28.65249167,951,300.0,4,0,0,0,1.0,2.9,16,7
5659,1,109,4436,751,77.1313127,28.6489309,61,600.0,4,0,0,0,2.0,3.0,20,7
18265677,1,109,4431,751,77.1384406,28.6557286,834,2500.0,4,1,0,0,4.0,3.2,14,7
309998,1,109,4437,751,77.1362569,28.6543517,502,1100.0,4,1,0,0,3.0,3.4,74,7
18201995,1,109,4438,751,77.130674,28.6489739,1260,550.0,4,0,0,0,2.0,3.1,20,7
306245,1,109,4439,751,77.1375537,28.6546314,1261,1200.0,4,1,1,0,3.0,3.5,133,7
306168,1,109,4440,751,77.1428519,28.6552663,390,650.0,4,0,0,0,2.0,3.5,98,7
18365996,1,109,4441,751,77.1438814,28.6521899,388,250.0,4,0,0,0,1.0,3.6,26,7
311448,1,109,4442,751,0.0,0.0,21,500.0,4,0,0,0,2.0,3.7,68,7
303350,1,109,4443,751,77.1394952,28.6555949,342,1000.0,4,1,0,0,3.0,3.6,283,7
18378056,1,109,4444,751,77.1519824,28.6575383,395,1200.0,4,1,0,0,3.0,3.5,21,7
9513,1,109,4445,751,77.129287,28.6518949,388,150.0,4,0,0,0,1.0,3.5,23,7
18303704,1,109,4446,751,77.1374755,28.6554434,378,600.0,4,0,1,0,2.0,3.6,55,7
308111,1,109,4447,751,77.1409427,28.6559956,378,750.0,4,0,1,0,2.0,3.5,102,7
312922,1,109,4448,751,77.1367382,28.6503488,504,500.0,4,0,0,0,2.0,2.4,20,7
3918,1,109,4449,751,77.1284425,28.6517775,61,350.0,4,0,0,0,1.0,2.1,54,7
308784,1,109,4450,751,77.1466423,28.6568197,5,800.0,4,0,1,0,2.0,2.4,39,7
2316,1,109,4451,342,77.2862616,28.661112,61,200.0,4,0,0,0,1.0,2.9,6,7
2315,1,109,4452,342,77.2861883,28.6611167,61,250.0,4,0,0,0,1.0,3.0,15,7
313307,1,109,4453,342,0.0,0.0,1262,200.0,4,0,0,0,1.0,2.9,7,7
301208,1,109,4454,342,77.284295,28.66551167,378,300.0,4,0,0,0,1.0,2.9,16,7
18386203,1,109,4455,342,0.0,0.0,21,300.0,4,0,0,0,1.0,3.0,6,7
18258507,1,109,4456,342,77.27581099,28.65854624,346,400.0,4,0,0,0,1.0,2.9,9,7
313091,1,109,4457,342,77.24231,28.57606,5,350.0,4,0,0,0,1.0,2.9,5,7
313381,1,109,4458,342,77.2821,28.65905,61,150.0,4,0,0,0,1.0,2.9,4,7
301201,1,109,4459,342,77.273111,28.6590466,378,500.0,4,0,1,0,2.0,2.5,50,7
309496,1,109,4460,342,77.2722581,28.658652,388,100.0,4,0,0,0,1.0,3.1,12,7
2297,1,109,4461,342,77.2815054,28.6593514,774,500.0,4,0,0,0,2.0,3.2,79,7
305003,1,109,4462,342,77.2814976,28.6602651,994,150.0,4,0,0,0,1.0,3.3,20,7
306310,1,109,4463,342,77.2882675,28.65986279,344,650.0,4,0,1,0,2.0,3.2,52,7
18332058,1,109,4464,342,77.280646,28.65981866,533,500.0,4,0,1,0,2.0,3.3,26,7
18128895,1,109,4465,342,0.0,0.0,1263,350.0,4,0,0,0,1.0,3.2,11,7
312747,1,109,4466,342,77.2778171,28.6522731,527,700.0,4,0,0,0,2.0,2.9,13,7
6128,1,109,4467,342,77.2788164,28.66104399,527,700.0,4,0,0,0,2.0,3.1,75,7
304994,1,109,4468,342,77.2812826,28.6602119,507,150.0,4,0,0,0,1.0,3.3,26,7
313132,1,109,4469,342,77.27833997,28.65951181,378,700.0,4,0,0,0,2.0,2.9,10,7
18423095,1,109,4470,342,77.2779662,28.6523602,498,300.0,4,0,0,0,1.0,3.2,6,7
18378024,1,109,4471,342,77.2836334,28.6592567,516,500.0,4,0,0,0,2.0,3.3,12,7
313508,1,109,4472,342,77.285347,28.65975,616,350.0,4,0,1,0,1.0,3.1,22,7
301213,1,109,4473,342,77.2723274,28.6589025,61,400.0,4,0,0,0,1.0,3.2,30,7
8293,1,109,4474,342,77.279894,28.6596933,271,100.0,4,0,0,0,1.0,3.3,12,7
309495,1,109,4475,342,77.2725723,28.6577411,61,400.0,4,0,0,0,1.0,2.6,15,7
305565,1,109,4476,342,77.2767835,28.652309,61,300.0,4,0,0,0,1.0,3.2,10,7
309489,1,109,4477,342,77.2819196,28.6593873,397,400.0,4,0,0,0,1.0,3.0,11,7
3772,1,109,4478,342,77.2815369,28.6592597,375,400.0,4,0,0,0,1.0,3.0,16,7
301204,1,109,4479,342,77.2843782,28.6579219,394,100.0,4,0,0,0,1.0,3.4,15,7
18421495,1,109,4480,342,77.2805179,28.6573761,61,600.0,4,0,0,0,2.0,3.1,8,7
306656,1,109,4481,342,77.2776449,28.652892,61,450.0,4,0,0,0,1.0,2.7,18,7
18126085,1,109,4482,342,77.2829867,28.6598057,354,400.0,4,0,0,0,1.0,3.1,10,7
308942,1,109,4483,342,77.2836092,28.6592244,388,100.0,4,0,0,0,1.0,3.3,20,7
309254,1,109,4484,342,77.2806076,28.6573846,378,550.0,4,0,0,0,2.0,3.3,16,7
301417,1,109,4485,342,77.2750291,28.6583725,61,500.0,4,0,0,0,2.0,3.4,39,7
301203,1,109,4486,342,77.2814156,28.6602389,477,800.0,4,0,1,0,2.0,2.9,66,7
18014143,1,109,4487,342,77.2781836,28.6515992,61,250.0,4,0,0,0,1.0,3.1,7,7
309793,1,109,4488,342,77.28203908,28.65563419,342,500.0,4,0,1,0,2.0,3.1,54,7
6131,1,109,4489,342,77.2794854,28.6595627,1264,500.0,4,0,0,0,2.0,3.1,44,7
309498,1,109,4490,342,77.27633871,28.6588784,342,600.0,4,0,0,0,2.0,3.1,15,7
1274,1,109,4491,342,77.2833907,28.6598889,440,800.0,4,1,0,0,2.0,2.9,14,7
18431416,1,109,4492,342,0.0,0.0,731,350.0,4,0,0,0,1.0,3.0,4,7
309481,1,109,4493,342,77.2738859,28.6580718,504,200.0,4,0,0,0,1.0,3.1,13,7
301207,1,109,4494,342,77.2731712,28.6565918,393,300.0,4,0,0,0,1.0,3.2,31,7
18409201,1,109,4470,342,77.2780041,28.6519405,378,550.0,4,0,0,0,2.0,3.6,22,7
308938,1,109,4495,342,77.2855453,28.6575847,527,450.0,4,0,0,0,1.0,3.5,21,7
18282453,1,109,4496,342,77.28353441,28.65124712,440,300.0,4,0,0,0,1.0,0.0,2,7
18434966,1,109,4497,342,0.0,0.0,388,200.0,4,0,0,0,1.0,0.0,1,7
18349764,1,109,4498,342,0.0,0.0,61,600.0,4,0,0,0,2.0,0.0,0,7
18421474,1,109,4499,342,77.2821467,28.6551369,1117,200.0,4,0,0,0,1.0,0.0,0,7
18377904,1,109,4488,342,77.28215106,28.65558682,61,200.0,4,0,0,0,1.0,0.0,0,7
18421482,1,109,4500,342,77.2822453,28.6555214,61,200.0,4,0,0,0,1.0,0.0,0,7
18433869,1,109,4501,342,77.2825524,28.660629,23,300.0,4,0,0,0,1.0,0.0,0,7
18376495,1,109,4502,342,77.28349753,28.65748122,729,150.0,4,0,0,0,1.0,0.0,0,7
309483,1,109,4503,342,77.2762894,28.6588582,61,500.0,4,0,0,0,2.0,0.0,2,7
18217428,1,109,4504,342,0.0,0.0,407,350.0,4,0,0,0,1.0,0.0,3,7
18323446,1,109,4505,342,77.28099915,28.65655592,507,400.0,4,0,1,0,1.0,0.0,2,7
18423892,1,109,4506,342,77.2842188,28.6576075,616,350.0,4,0,0,0,1.0,0.0,0,7
18432000,1,109,4507,342,77.2808326,28.6590094,504,250.0,4,0,0,0,1.0,0.0,1,7
18261956,1,109,4508,342,77.28,28.66,388,100.0,4,0,0,0,1.0,0.0,0,7
18378017,1,109,4509,342,77.27822732,28.65948063,524,350.0,4,0,0,0,1.0,0.0,2,7
18126099,1,109,4510,342,77.2815094,28.6602512,64,300.0,4,0,0,0,1.0,0.0,2,7
18423101,1,109,4511,342,77.2777796,28.6525016,61,550.0,4,0,0,0,2.0,0.0,0,7
18376513,1,109,4512,342,77.2730949,28.6590094,61,350.0,4,0,0,0,1.0,0.0,0,7
18432218,1,109,4513,342,77.2829523,28.6597564,23,350.0,4,0,0,0,1.0,0.0,1,7
18255168,1,109,4514,342,77.2820172,28.6594361,61,450.0,4,0,0,0,1.0,0.0,2,7
18384143,1,109,4515,342,0.0,0.0,453,350.0,4,0,0,0,1.0,0.0,0,7
18222598,1,109,4516,342,77.285269,28.651044,507,250.0,4,0,0,0,1.0,0.0,0,7
18431979,1,109,4517,342,77.2833009,28.65997,1265,300.0,4,0,0,0,1.0,0.0,0,7
313225,1,109,4518,342,77.2833458,28.660019,394,200.0,4,0,0,0,1.0,0.0,1,7
18423103,1,109,4519,342,77.2777667,28.6530845,394,100.0,4,0,0,0,1.0,0.0,0,7
308940,1,109,4520,342,77.2832005,28.6600095,61,250.0,4,0,0,0,1.0,0.0,1,7
18433871,1,109,4520,342,77.2831828,28.659873,388,200.0,4,0,0,0,1.0,0.0,0,7
308928,1,109,4521,342,77.28492778,28.65814167,331,250.0,4,0,0,0,1.0,0.0,3,7
18469838,1,109,4522,342,0.0,0.0,1266,300.0,4,0,0,0,1.0,0.0,0,7
18458342,1,109,4523,342,77.28106979,28.6578175,21,400.0,4,0,0,0,1.0,0.0,3,7
18382338,1,109,4524,752,77.195496,28.523803,507,400.0,4,0,1,0,1.0,3.1,10,7
17977751,1,109,4525,752,77.1939597,28.5291758,422,2200.0,4,1,0,0,4.0,3.5,218,7
18382373,1,109,4526,752,77.1922337,28.5278024,64,300.0,4,0,0,0,1.0,0.0,1,7
18485936,1,109,4527,752,0.0,0.0,1267,1500.0,4,1,0,0,3.0,0.0,1,7
18415370,1,109,4528,752,77.1941204,28.5278927,61,600.0,4,0,0,0,2.0,0.0,0,7
18363216,1,109,4529,752,0.0,0.0,1268,300.0,4,0,0,0,1.0,0.0,1,7
18472689,1,109,4530,752,77.1918882,28.5280987,64,200.0,4,0,0,0,1.0,0.0,0,7
18385727,1,109,4531,752,77.1954089,28.5231188,479,200.0,4,0,0,0,1.0,0.0,1,7
18414508,1,109,4532,752,77.1954681,28.5231802,64,300.0,4,0,0,0,1.0,0.0,1,7
9571,1,109,4533,753,77.23905969,28.57857977,64,250.0,4,0,0,0,1.0,3.4,44,7
313491,1,109,4534,753,77.24256869,28.57548265,484,500.0,4,0,0,0,2.0,3.0,7,7
18260714,1,109,4535,753,77.24,28.58,388,100.0,4,0,0,0,1.0,3.1,4,7
310344,1,109,4536,753,77.2428349,28.57509517,504,250.0,4,0,1,0,1.0,2.7,4,7
9875,1,109,4537,753,77.24261798,28.57557569,780,250.0,4,0,0,0,1.0,2.8,8,7
18396161,1,109,4538,753,77.24215731,28.57518762,378,400.0,4,0,1,0,1.0,2.7,7,7
9572,1,109,4539,753,77.24129397,28.57850528,504,450.0,4,0,1,0,1.0,3.2,56,7
18371289,1,109,4540,753,77.242238,28.578557,64,150.0,4,0,1,0,1.0,3.3,6,7
18356840,1,109,4541,753,77.240304,28.573524,479,600.0,4,0,0,0,2.0,3.0,4,7
303784,1,109,4542,753,77.24246509,28.57534897,61,100.0,4,0,1,0,1.0,2.6,10,7
9906,1,109,4543,753,77.24189311,28.57523591,440,550.0,4,0,0,0,2.0,3.3,40,7
305581,1,109,4544,753,77.24015605,28.57749657,502,700.0,4,0,1,0,2.0,3.4,49,7
9588,1,109,4545,753,77.24651657,28.56557384,364,100.0,4,0,0,0,1.0,3.0,4,7
312798,1,109,4546,753,77.24151291,28.57573998,621,400.0,4,0,0,0,1.0,2.7,9,7
18361738,1,109,4547,753,77.245041,28.57453,502,450.0,4,0,1,0,1.0,2.6,102,7
9579,1,109,4548,753,77.24148139,28.57535368,392,200.0,4,0,0,0,1.0,3.8,183,7
309816,1,109,4549,753,77.23999545,28.57443534,645,650.0,4,0,1,0,2.0,3.7,270,7
307283,1,109,4550,753,77.23870397,28.57748273,61,600.0,4,0,1,0,2.0,3.6,75,7
311150,1,109,4551,753,77.24144083,28.57326317,342,800.0,4,1,1,0,2.0,3.5,116,7
18294237,1,109,4552,753,77.24159539,28.57591488,346,250.0,4,0,0,0,1.0,0.0,0,7
18455557,1,109,4553,753,77.2377796,28.575746,533,250.0,4,0,1,0,1.0,0.0,3,7
18425773,1,109,4554,753,77.2415063,28.5752885,331,300.0,4,0,0,0,1.0,0.0,3,7
310358,1,109,4555,753,77.23935641,28.57287833,524,250.0,4,0,0,0,1.0,0.0,2,7
18425161,1,109,4556,753,77.2410469,28.5786022,346,300.0,4,0,0,0,1.0,0.0,1,7
308704,1,109,4557,753,77.23900907,28.57783516,479,300.0,4,0,1,0,1.0,0.0,2,7
18323603,1,109,4558,753,0.0,0.0,479,300.0,4,0,0,0,1.0,0.0,0,7
18025089,1,109,4559,753,77.23922364,28.57852765,378,600.0,4,0,0,0,2.0,0.0,2,7
18264993,1,109,4559,753,77.23921526,28.5786572,61,400.0,4,0,1,0,1.0,0.0,0,7
18429151,1,109,4560,753,77.2533595,28.5690147,5,300.0,4,0,0,0,1.0,0.0,0,7
18429161,1,109,4561,753,77.2529469,28.569441,61,150.0,4,0,0,0,1.0,0.0,0,7
18425781,1,109,4562,753,77.2430561,28.5751889,388,100.0,4,0,0,0,1.0,0.0,1,7
18446391,1,109,4563,753,77.23870397,28.57748273,507,200.0,4,0,1,0,1.0,0.0,3,7
18481310,1,109,4564,753,77.2393918,28.5753454,378,350.0,4,0,1,0,1.0,0.0,1,7
18425777,1,109,4565,753,77.2427407,28.5753441,21,300.0,4,0,1,0,1.0,0.0,0,7
18429157,1,109,4566,753,77.2529979,28.5694893,331,250.0,4,0,0,0,1.0,0.0,1,7
18265712,1,109,4567,753,77.24355239,28.57387443,453,500.0,4,0,0,0,2.0,0.0,0,7
9599,1,109,4568,753,77.24115785,28.57857859,514,150.0,4,0,0,0,1.0,0.0,2,7
18425148,1,109,4569,753,77.2423223,28.5755255,61,200.0,4,0,0,0,1.0,0.0,0,7
18265724,1,109,4570,753,77.24150252,28.57324197,61,200.0,4,0,1,0,1.0,0.0,3,7
18458659,1,109,4571,753,0.0,0.0,21,400.0,4,0,0,0,1.0,0.0,0,7
18424905,1,109,4539,753,77.2413122,28.5783107,61,400.0,4,0,1,0,1.0,0.0,0,7
18410302,1,109,4572,753,0.0,0.0,61,500.0,4,0,0,0,2.0,0.0,0,7
7856,1,109,4573,754,77.2437034,28.5690093,1269,300.0,4,0,1,0,1.0,3.4,22,7
18365894,1,109,4574,754,77.2433442,28.569244,525,600.0,4,0,1,0,2.0,3.0,32,7
18441523,1,109,4574,754,77.2464874,28.5668537,1039,1000.0,4,1,1,0,3.0,3.1,8,7
18400728,1,109,4575,754,77.2430012,28.5693419,216,500.0,4,0,1,0,2.0,3.4,45,7
310345,1,109,4576,754,77.241099,28.5701061,527,700.0,4,0,0,0,2.0,2.5,47,7
9596,1,109,4577,754,77.246667,28.5659744,342,650.0,4,0,1,0,2.0,3.4,59,7
302577,1,109,4578,754,77.2445117,28.5702514,769,550.0,4,0,1,0,2.0,2.9,39,7
18334458,1,109,4579,754,77.241099,28.5701061,453,650.0,4,0,1,0,2.0,2.9,31,7
4847,1,109,4580,754,77.2466986,28.5674166,604,800.0,4,0,1,0,2.0,2.8,54,7
2601,1,109,4581,754,77.2380758,28.5716356,392,250.0,4,0,0,0,1.0,3.3,40,7
3490,1,109,4582,754,77.2428952,28.5694702,379,500.0,4,0,0,0,2.0,2.6,50,7
18349930,1,109,4583,754,77.243883,28.5693849,378,600.0,4,0,0,0,2.0,3.1,18,7
7735,1,109,4584,754,77.2462179,28.5666488,1270,500.0,4,0,0,0,2.0,3.1,33,7
301239,1,109,4585,754,77.24065,28.571408,1271,300.0,4,0,1,0,1.0,3.0,41,7
7861,1,109,4586,754,77.2403585,28.5714391,21,200.0,4,0,0,0,1.0,3.5,70,7
491,1,109,4587,754,77.2390334,28.5710749,788,550.0,4,0,1,0,2.0,3.7,269,7
553,1,109,4588,754,77.2384048,28.5650991,539,600.0,4,0,0,0,2.0,3.8,472,7
18426285,1,109,4589,754,77.2430159,28.5702313,271,500.0,4,0,1,0,2.0,3.8,21,7
18345810,1,109,4590,754,77.2393235,28.5710548,196,1000.0,4,0,1,0,3.0,3.7,57,7
7906,1,109,4591,754,77.2398417,28.5703451,379,550.0,4,0,0,0,2.0,3.8,63,7
311593,1,109,4592,754,77.2392131,28.5711817,20,550.0,4,0,0,0,2.0,3.5,54,7
18466740,1,109,4593,754,77.2373271,28.5717193,1272,1000.0,4,1,0,0,3.0,0.0,2,7
1533,1,109,4594,755,77.2452301,28.5638657,1273,500.0,4,0,0,0,2.0,3.5,515,7
9529,1,109,4595,755,77.24065,28.5637888,392,150.0,4,0,0,0,1.0,4.1,577,7
311466,1,109,4596,756,77.158043,28.6920346,64,300.0,4,0,0,0,1.0,3.4,32,7
5358,1,109,4597,756,77.1598506,28.6897195,1274,300.0,4,0,0,0,1.0,3.2,23,7
301532,1,109,4598,756,77.1580879,28.6862629,453,600.0,4,0,0,0,2.0,3.3,23,7
18336529,1,109,4599,756,77.1597056,28.6889256,20,500.0,4,0,0,0,2.0,3.3,12,7
301530,1,109,4600,756,77.1613602,28.689127,354,550.0,4,0,0,0,2.0,3.1,20,7
18317975,1,109,4601,756,77.1576386,28.6916824,678,200.0,4,0,0,0,1.0,3.3,7,7
18469935,1,109,4602,756,77.16032244,28.69054589,965,450.0,4,0,0,0,1.0,3.2,11,7
300874,1,109,4603,756,77.1602156,28.6906395,502,450.0,4,0,1,0,1.0,2.8,13,7
18357561,1,109,4604,756,77.158043,28.6916764,21,100.0,4,0,0,0,1.0,0.0,0,7
18445793,1,109,4605,756,77.1577799,28.690152,951,300.0,4,0,0,0,1.0,0.0,0,7
18458348,1,109,4606,756,0.0,0.0,514,300.0,4,0,0,0,1.0,0.0,0,7
18449646,1,109,4607,756,77.1555845,28.6834348,504,250.0,4,0,0,0,1.0,0.0,0,7
18445784,1,109,4608,756,77.1595266,28.6889287,378,700.0,4,0,0,0,2.0,0.0,0,7
18378861,1,109,4609,756,77.1576386,28.6918615,354,400.0,4,0,0,0,1.0,0.0,0,7
301677,1,109,4610,756,77.1627161,28.68711,1275,400.0,4,0,0,0,1.0,4.2,762,7
8537,1,109,4611,757,77.2791263,28.631572,527,250.0,4,0,0,0,1.0,2.8,8,7
18268367,1,109,4612,757,77.2846422,28.6367385,378,400.0,4,0,1,0,1.0,2.6,5,7
18244534,1,109,4613,757,77.2828507,28.6340688,1276,250.0,4,0,0,0,1.0,3.3,13,7
8517,1,109,4614,757,77.2776898,28.6307187,61,400.0,4,0,0,0,1.0,3.1,24,7
310653,1,109,4615,757,77.2731602,28.6301736,64,500.0,4,0,1,0,2.0,3.1,18,7
312479,1,109,4616,757,77.2787671,28.634047,5,350.0,4,0,0,0,1.0,2.9,13,7
18222593,1,109,4617,757,77.2761595,28.6305918,1277,500.0,4,0,0,0,2.0,2.8,14,7
2012,1,109,4618,757,77.2784272,28.631536,388,250.0,4,0,0,0,1.0,3.0,74,7
6265,1,109,4619,757,77.2855554,28.6363729,20,450.0,4,0,0,0,1.0,2.7,18,7
9829,1,109,4620,757,77.2866228,28.6366215,20,450.0,4,0,0,0,1.0,2.8,14,7
311949,1,109,4621,757,77.278285,28.6315528,378,200.0,4,0,0,0,1.0,3.0,7,7
18421027,1,109,4622,757,77.2813009,28.6342002,499,200.0,4,0,0,0,1.0,3.2,15,7
304957,1,109,4623,757,77.2791263,28.6333642,61,200.0,4,0,0,0,1.0,2.8,9,7
305948,1,109,4624,757,77.2773248,28.6312335,61,100.0,4,0,0,0,1.0,3.1,8,7
306113,1,109,4625,757,77.2754966,28.6306728,394,150.0,4,0,0,0,1.0,3.0,11,7
305987,1,109,4626,757,77.2794854,28.6398502,1278,250.0,4,0,1,0,1.0,3.4,17,7
4935,1,109,4627,757,77.2791124,28.6376483,5,250.0,4,0,0,0,1.0,2.9,11,7
313265,1,109,4628,757,77.2787671,28.6318963,527,700.0,4,0,0,0,2.0,2.6,46,7
18414470,1,109,4629,757,77.2817105,28.6341612,354,600.0,4,0,1,0,2.0,2.6,10,7
18377903,1,109,4630,757,77.2842251,28.6386148,64,250.0,4,0,1,0,1.0,3.2,4,7
300729,1,109,4631,757,77.2850649,28.6356053,507,200.0,4,0,1,0,1.0,3.4,188,7
9850,1,109,4632,757,77.2853555,28.6358385,21,200.0,4,0,0,0,1.0,3.0,9,7
4939,1,109,4633,757,77.2830396,28.6405769,378,500.0,4,0,1,0,2.0,2.6,8,7
18416369,1,109,4634,757,77.2827592,28.6391685,404,400.0,4,0,0,0,1.0,3.1,7,7
311194,1,109,4635,757,77.2846595,28.637565,342,500.0,4,0,1,0,2.0,2.7,64,7
1205,1,109,4636,757,77.2889229,28.6378972,1097,400.0,4,0,0,0,1.0,3.3,61,7
305949,1,109,4637,757,77.2832549,28.6346399,61,300.0,4,0,0,0,1.0,3.0,13,7
18400760,1,109,4638,757,77.2776898,28.6307187,378,600.0,4,0,0,0,2.0,2.9,7,7
18372696,1,109,4639,757,77.2825534,28.6413024,378,900.0,4,0,1,0,2.0,3.4,31,7
9849,1,109,4640,757,77.2846148,28.635231,397,300.0,4,0,1,0,1.0,3.0,8,7
305298,1,109,4641,757,77.2841775,28.6352991,514,200.0,4,0,0,0,1.0,2.8,8,7
18451584,1,109,4642,757,77.281315,28.632793,527,500.0,4,0,1,0,2.0,2.9,17,7
18291212,1,109,4643,757,77.2807048,28.6328809,1268,400.0,4,0,0,0,1.0,2.8,34,7
6072,1,109,4644,757,77.2798618,28.6321211,331,300.0,4,0,0,0,1.0,3.3,29,7
308253,1,109,4645,757,77.2791913,28.639466,61,350.0,4,0,0,0,1.0,3.1,21,7
18354257,1,109,4646,757,77.28276461,28.63415519,1279,200.0,4,0,1,0,1.0,2.8,7,7
6095,1,109,4647,757,77.2794854,28.645585,61,500.0,4,0,0,0,2.0,2.7,25,7
305942,1,109,4648,757,77.2732552,28.6300597,5,300.0,4,0,0,0,1.0,3.4,31,7
18208895,1,109,4649,757,77.2759194,28.6351409,504,350.0,4,0,0,0,1.0,3.0,10,7
309190,1,109,4650,757,77.2791371,28.6393449,504,300.0,4,0,1,0,1.0,3.2,23,7
18472702,1,109,4651,757,0.0,0.0,5,350.0,4,0,0,0,1.0,3.1,7,7
311331,1,109,4652,757,77.2882664,28.6370646,64,250.0,4,0,0,0,1.0,3.1,13,7
18418242,1,109,4653,757,77.2798445,28.6391674,440,250.0,4,0,0,0,1.0,3.1,10,7
18365372,1,109,4642,757,77.2813556,28.6342182,525,600.0,4,0,1,0,2.0,3.5,22,7
18415367,1,109,4654,757,77.2838434,28.634669,216,500.0,4,0,1,0,2.0,3.5,66,7
18382755,1,109,4655,757,77.2787671,28.6390651,388,200.0,4,0,0,0,1.0,3.8,70,7
312385,1,109,4656,757,77.2859338,28.6368181,14,600.0,4,0,1,0,2.0,3.8,270,7
18345730,1,109,4657,757,77.285893,28.6355744,1280,800.0,4,0,1,0,2.0,3.7,40,7
312639,1,109,4658,757,77.2868134,28.6378437,1281,500.0,4,0,0,0,2.0,3.5,54,7
18381652,1,109,4659,757,77.2836758,28.6398892,342,500.0,4,0,0,0,2.0,0.0,3,7
18440186,1,109,4660,757,77.2773871,28.6306676,331,250.0,4,0,0,0,1.0,0.0,0,7
18421464,1,109,4661,757,77.2762533,28.6302238,64,350.0,4,0,0,0,1.0,0.0,0,7
18440394,1,109,4662,757,77.2777733,28.6302006,985,350.0,4,0,0,0,1.0,0.0,0,7
18441680,1,109,4663,757,77.2762533,28.6302238,440,300.0,4,0,0,0,1.0,0.0,0,7
6122,1,109,4664,757,77.2863012,28.6368165,1282,800.0,4,0,1,0,2.0,2.4,41,7
584,1,109,4665,757,77.2835016,28.634547,1283,400.0,4,0,1,0,1.0,2.1,121,7
4725,1,109,4666,757,77.2850298,28.6371081,378,500.0,4,0,1,0,2.0,2.2,120,7
18070486,1,109,4667,757,77.2856137,28.6363985,1075,800.0,4,0,1,0,2.0,4.1,675,7
3943,1,109,4668,758,77.2185552,28.6187736,305,2000.0,4,0,0,0,4.0,3.3,20,7
3246,1,109,4668,758,77.2185552,28.6188632,5,5000.0,4,1,0,0,4.0,3.5,114,7
4380,1,109,4668,758,77.2185114,28.6185594,20,2000.0,4,0,0,0,4.0,3.9,90,7
6600,1,109,4668,758,77.2184654,28.6188547,305,3000.0,4,1,0,0,4.0,3.5,39,7
3937,1,109,4668,758,77.2185552,28.6188632,374,4500.0,4,1,0,0,4.0,3.8,273,7
3235,1,109,4668,758,77.2185653,28.6187207,1284,4500.0,4,1,0,0,4.0,4.0,189,7
306815,1,109,4669,759,77.120911,28.552036,61,1000.0,4,1,0,0,3.0,3.5,26,7
5869,1,109,4670,760,77.2969779,28.5411661,378,600.0,4,0,0,0,2.0,2.5,66,7
18273623,1,109,4671,760,77.2970442,28.5413659,390,650.0,4,0,0,0,2.0,3.1,15,7
2997,1,109,4672,760,77.296874,28.5411385,178,650.0,4,0,0,0,2.0,3.1,81,7
3371,1,109,4673,760,77.2967702,28.5411254,1285,400.0,4,0,0,0,1.0,3.3,205,7
3003,1,109,4674,760,77.2968044,28.54114,342,1000.0,4,1,0,0,3.0,3.1,54,7
3004,1,109,4675,760,77.2968703,28.541291,527,700.0,4,0,0,0,2.0,2.5,81,7
3744,1,109,4676,760,77.2972363,28.5413197,390,650.0,4,0,1,0,2.0,3.2,67,7
9996,1,109,4677,760,77.2967478,28.5412029,1286,150.0,4,0,0,0,1.0,2.9,8,7
2999,1,109,4678,760,77.2971584,28.5413284,390,1000.0,4,1,1,0,3.0,2.6,72,7
9929,1,109,4679,760,77.2968302,28.5413124,599,250.0,4,0,0,0,1.0,3.4,51,7
3002,1,109,4680,760,77.2972593,28.541297,390,700.0,4,0,1,0,2.0,3.2,75,7
5899,1,109,4681,760,77.2969868,28.541186,64,250.0,4,0,0,0,1.0,2.7,27,7
2995,1,109,4682,760,77.29685,28.5412728,498,200.0,4,0,0,0,1.0,3.2,15,7
9316,1,109,4683,761,77.220711,28.582058,1287,400.0,4,0,0,0,1.0,2.6,32,7
311766,1,109,4684,761,77.22361319,28.58455646,145,1500.0,4,1,0,0,3.0,3.0,7,7
3493,1,109,4685,761,77.2205314,28.5838333,344,450.0,4,0,0,0,1.0,2.9,49,7
18027962,1,109,4686,761,0.0,0.0,21,400.0,4,0,0,0,1.0,3.1,12,7
1407,1,109,4687,761,77.2264595,28.5863699,781,500.0,4,0,0,0,2.0,2.6,26,7
1917,1,109,4688,761,77.2263697,28.5867198,514,250.0,4,0,0,0,1.0,3.3,25,7
3497,1,109,4689,761,77.2206212,28.5829457,491,350.0,4,0,0,0,1.0,2.9,12,7
3494,1,109,4690,761,77.2205314,28.5837437,344,850.0,4,1,0,0,2.0,2.5,55,7
